pl_name,pl_rade,pl_eqt,pl_orbper,st_spectype
"Kepler-1094 b",2.65000000,447.00,78.10002310000,
"Kepler-1469 b",2.50000000,555.00,21.86353010000,
"Kepler-382 c",1.68000000,771.00,12.16281552000,
"Kepler-346 c",3.30000000,654.00,23.85163032000,
"Kepler-388 c",0.96000000,515.00,13.29706969000,
"Kepler-1050 c",1.40000000,707.00,21.12845690000,
"Kepler-259 b",3.10000000,879.00,8.11528727000,
"Kepler-144 c",1.26000000,959.00,10.10464800000,
"Kepler-186 d",1.81000000,429.00,13.34302500000,
"Kepler-184 b",2.90000000,791.00,10.68754900000,
"Kepler-116 c",1.85000000,912.00,13.07148900000,
"Kepler-1473 b",1.15000000,783.00,14.42735510000,
"Kepler-355 c",2.83000000,662.00,25.76245240000,
"Kepler-145 b",2.65000000,902.00,22.95036000000,
"Kepler-1310 b",1.25000000,1814.00,0.67933627200,
"Kepler-1528 b",1.29000000,1549.00,1.79110997000,
"Kepler-1052 b",2.45000000,524.00,34.85382760000,
"Kepler-818 b",4.42000000,786.00,10.03538180900,
"Kepler-763 d",1.58000000,808.00,6.50323791000,
"Kepler-250 d",2.23000000,573.00,17.64830992000,
"Kepler-654 b",2.76000000,974.00,13.72446000000,
"K2-3 b",2.14000000,463.00,10.05462600000,
"Kepler-371 b",1.69000000,560.00,34.76299230000,
"Kepler-1045 b",2.50000000,526.00,26.41073000000,
"Kepler-224 c",2.84000000,798.00,5.92501600000,
"Kepler-1330 b",1.72000000,814.00,10.10769068000,
"Kepler-645 b",3.54000000,1730.00,3.27582198200,
"Kepler-1012 b",1.29000000,931.00,5.50860439000,
"Kepler-565 b",3.40000000,1096.00,4.24374300000,
"Kepler-1122 b",2.35000000,526.00,42.19183310000,
"Kepler-407 b",1.23000000,1968.00,0.66933560000,
"Kepler-24 b",2.80000000,997.00,8.14503500000,
"Kepler-353 b",1.08000000,549.00,5.79529710000,
"Kepler-169 f",2.95000000,321.00,87.09125940000,
"Kepler-194 c",2.65000000,752.00,17.30693000000,
"Kepler-1811 b",2.81000000,455.00,76.42150100000,
"K2-124 b",2.90000000,442.00,6.41365100000,
"Kepler-1267 b",2.20000000,699.00,13.03139450000,
"K2-24 c",7.82000000,606.00,42.36330000000,"G3"
"Kepler-1392 b",1.93000000,714.00,15.14089160000,
"Kepler-1652 b",1.39000000,288.00,38.09824000000,
"Kepler-704 b",2.59000000,1120.00,3.76182115000,
"K2-5 c",1.92000000,511.00,10.93406000000,
"K2-318 b",1.66000000,456.00,7.01000000000,
"Kepler-69 c",1.71000000,299.00,242.46130000000,"G4 V"
"Kepler-1412 b",0.61000000,1206.00,3.61460510000,
"Kepler-1194 b",1.84000000,783.00,16.22371307000,
"Kepler-1340 b",0.98000000,2070.00,0.66502691600,
"Kepler-1492 b",3.69000000,801.00,16.75255007000,
"Kepler-1330 b",1.90000000,789.00,10.10767400000,
"Kepler-315 b",3.40000000,382.00,96.10090000000,
"Kepler-201 b",2.77000000,710.00,25.67210000000,
"Kepler-300 b",1.88000000,812.00,10.44636649000,
"Kepler-1946 b",3163.54000000,1143.00,3.03520868800,
"Kepler-682 b",7.66000000,753.00,12.61190667200,
"Kepler-195 b",2.22000000,753.00,8.30784498000,
"Kepler-449 b",1.57000000,923.00,12.58227990000,
"Kepler-967 b",2.22000000,638.00,13.22714056000,
"Kepler-1364 b",1.94000000,1104.00,13.32196237000,
"Kepler-1816 b",1.85000000,315.00,91.50092370000,
"Kepler-1579 b",0.59000000,1139.00,0.84990673400,
"Kepler-664 b",2.71000000,1407.00,2.52559331500,
"Kepler-1906 b",2.00000000,895.00,7.36272300000,
"Kepler-268 c",2.52000000,479.00,83.44633350000,
"Kepler-313 b",1.91000000,785.00,14.97020810000,
"Kepler-613 b",2.11000000,713.00,15.77980122000,
"Kepler-246 b",2.37000000,906.00,4.60181685500,
"Kepler-292 c",1.79000000,1088.00,3.71545391000,
"Kepler-111 c",7.52000000,323.00,224.77820930000,
"Kepler-482 b",2.20000000,333.00,56.35418576000,
"Kepler-114 b",1.18000000,588.00,5.18856001000,"M0 V"
"Kepler-1125 b",1.58000000,646.00,17.67006420000,
"Kepler-761 b",2.24000000,902.00,10.12804789000,
"Kepler-609 b",2.60000000,932.00,6.52121066600,
"Kepler-1834 c",1.11000000,1491.00,0.76668953400,
"Kepler-1542 d",1.03000000,1111.00,5.99273738000,
"Kepler-1130 c",0.66000000,1086.00,3.26661203600,
"Kepler-223 d",3.77000000,762.00,14.78769446000,
"Kepler-524 c",1.03000000,1717.00,1.88897906000,
"Kepler-1427 b",1.08000000,1844.00,0.96898078100,
"Kepler-165 c",2.49000000,613.00,15.31307000000,
"Kepler-682 b",7.10000000,739.00,12.61190400000,
"Kepler-942 b",2.00000000,379.00,44.96407458000,
"Kepler-1443 b",0.79000000,1572.00,2.41811321000,
"Kepler-1376 b",1.08000000,1042.00,5.30873978000,
"Kepler-444 f",0.51000000,620.00,9.74048418000,
"HAT-P-49 b",15.83800000,2131.00,2.69154800000,"F"
"Kepler-381 d",1.09000000,1141.00,8.25621500000,
"Kepler-267 d",2.01000000,303.00,28.46462622000,
"Kepler-960 b",5.46000000,1392.00,3.12686223000,
"Kepler-1412 b",0.61000000,1206.00,3.61460510000,
"Kepler-411 d",3.51000000,367.00,58.01920070000,
"Kepler-1257 b",1.55000000,1252.00,2.66831376200,
"GJ 486 b",1.28900000,696.30,1.46712127000,
"Kepler-75 b",10.51000000,770.00,8.88492299500,
"HIP 9618 b",3.91576000,1060.00,20.77243160000,
"K2-32 b",5.38000000,769.00,8.99218000000,"G9 V"
"LHS 1678 c",1.04284070,510.90,3.69426040883,
"Kepler-1651 b",2.10831886,411.78,9.87868379954,
"Kepler-799 b",7.54000000,369.00,133.46052350000,
"Kepler-32 c",2.00000000,470.00,8.75220000000,"M1 V"
"Kepler-1374 b",1.70000000,595.00,10.65279700000,
"Kepler-1350 c",1.40000000,730.00,1.76678950900,
"Kepler-546 b",6.60000000,1238.00,4.14701980000,
"Kepler-1734 b",2.31000000,976.00,6.79685900000,
"Kepler-292 c",1.88000000,1075.00,3.71534500000,
"Kepler-1245 b",1.80000000,1046.00,4.35407500000,
"Kepler-1936 b",4.50000000,524.00,126.55752200000,
"Kepler-171 b",2.44000000,1024.00,4.16696217300,
"Kepler-1382 b",1.08000000,740.00,16.35830550000,
"Kepler-321 b",1.78000000,1116.00,4.91538706700,
"Kepler-373 c",1.15000000,665.00,16.72605200000,
"Kepler-324 e",1.80000000,618.00,13.97925000000,
"Kepler-305 d",2.68000000,590.00,16.73865956000,
"Kepler-740 b",4.87000000,1131.00,3.58410121600,
"Kepler-292 f",2.94000000,613.00,20.83429470000,
"Kepler-595 b",3.80000000,489.00,25.30286800000,
"Kepler-906 b",2.40000000,577.00,41.69831000000,
"Kepler-374 b",1.73000000,1761.00,1.89782881500,
"Kepler-355 b",1.50000000,878.00,11.03173070000,
"Kepler-28 c",2.02000000,604.00,8.98570000000,
"Kepler-884 b",1.16000000,964.00,5.69919592000,
"Kepler-1718 b",2.52000000,344.00,135.18980000000,
"Kepler-895 b",1.46000000,789.00,2.80624200000,
"GJ 3470 b",4.20000000,615.00,3.33714000000,"M1.5"
"KIC 9663113 b",3.78000000,232.00,572.38327700000,
"Kepler-1854 b",3.30000000,418.00,39.83101000000,
"Kepler-139 b",2.63000000,758.00,15.77101900000,
"Kepler-472 b",3.03000000,890.00,4.17625990000,
"HD 73344 b",2.88400000,911.00,15.61100000000,"F6 V"
"Kepler-750 c",1.58000000,1344.00,4.08899022000,
"Kepler-247 c",4.34000000,690.00,9.43946080100,
"Kepler-1600 b",2.96000000,209.00,386.37051200000,
"Kepler-1142 b",2.72000000,902.00,18.30272350000,
"Kepler-1316 b",2.70000000,384.00,87.97321360000,
"Kepler-1095 b",1.24000000,1108.00,4.27103091000,
"Kepler-1245 c",1.64000000,1189.00,2.93658468100,
"Kepler-122 f",1.81000000,487.00,56.25878850000,
"K2-273 b",4.42000000,672.00,11.71633200000,
"Kepler-235 e",1.83000000,273.00,46.18420390000,
"K2-345 b",2.11000000,437.00,10.36743700000,
"Kepler-238 e",5.71000000,625.00,23.65368621000,
"Kepler-1763 b",0.98000000,1821.00,1.48028058800,
"K2-189 b",1.52000000,1197.00,2.58830900000,
"Kepler-83 b",2.34000000,460.00,9.77058983000,"M0 V"
"Kepler-265 d",2.20000000,557.00,43.13080820000,
"Kepler-1463 b",1.76000000,619.00,25.15933890000,
"Kepler-326 d",3.35000000,1159.00,6.76691200000,
"Kepler-291 b",2.17000000,1212.00,3.54653414000,
"Kepler-1165 b",1.47000000,946.00,9.47850818000,
"Kepler-559 b",3.70000000,683.00,17.58756800000,
"Kepler-370 b",1.35000000,1040.00,4.57948235000,
"Kepler-1729 b",2.76000000,600.00,4.22096714800,
"Kepler-954 b",2.25000000,545.00,16.78175788000,
"Kepler-49 b",2.23000000,493.00,7.20385063600,
"Kepler-1209 b",1.67000000,755.00,25.36908680000,
"Kepler-601 b",1.77000000,836.00,5.37886844100,
"KOI-1783.01",7.50000000,372.00,134.47867230000,
"Kepler-80 c",2.16000000,495.00,9.52164463900,
"Kepler-194 b",1.46000000,1510.00,2.09228200000,
"TOI-4443.01",1.71932650,1638.82,1.84985670000,
"Kepler-1022 b",2.02000000,512.00,10.99469878000,
"Kepler-1395 b",1.18000000,1747.00,3.78470649000,
"Kepler-1486 b",2.26000000,517.00,54.64957590000,
"TOI-5319 b",3.74681000,695.00,4.07852730000,
"Kepler-51 b",7.30000000,514.00,45.15550300000,
"Kepler-1115 b",2.17000000,1381.00,23.55407250000,
"Kepler-265 b",1.66000000,1030.00,6.84619299000,
"Kepler-262 b",1.49000000,734.00,13.06076688000,
"Kepler-790 b",2.14000000,634.00,13.73469807000,
"Kepler-269 c",1.70000000,824.00,8.12810000000,
"Kepler-1351 b",0.60000000,1210.00,0.91614076800,
"Kepler-1175 b",3.50000000,520.00,37.94523000000,
"Kepler-1814 c",1.76000000,1711.00,0.62628176600,
"Kepler-944 b",2.46000000,463.00,43.31677370000,
"Kepler-126 d",2.89000000,461.00,100.28340000000,
"Kepler-112 c",2.80000000,608.00,28.57426490000,
"Kepler-1692 b",1.00000000,898.00,5.95960845000,
"Kepler-1815 b",2.50000000,751.00,12.19147100000,
"Kepler-58 b",3.10000000,920.00,10.21866016000,
"Kepler-1702 b",1.56000000,557.00,18.50101970000,
"Kepler-802 b",3.46000000,490.00,40.05874730000,
"Kepler-658 b",1.48000000,975.00,1.28707490000,
"Kepler-444 e",0.42000000,669.00,7.74347614000,
"Kepler-913 c",3.70000000,1357.00,5.93919041000,
"Kepler-1704 b",10.81000000,223.00,988.88111770000,
"Kepler-230 b",3791.05000000,506.00,32.62882975000,
"Kepler-312 b",1.02000000,1685.00,1.77245106600,
"Kepler-32 b",2.20000000,530.00,5.90120000000,"M1 V"
"Kepler-677 b",5.31000000,1015.00,6.57531588100,
"K2-335 b",2.21000000,949.00,12.28321100000,
"Kepler-117 c",12.34100000,704.00,50.79039100000,"F8 V"
"Kepler-633 b",2.18000000,1201.00,8.50340718000,
"Kepler-1990 c",1.10000000,1252.00,4.06844201000,
"Kepler-440 b",1.47000000,201.00,101.11149760000,
"Kepler-1436 b",1.46000000,962.00,9.70542000000,
"Kepler-501 b",4.11000000,1085.00,5.64067757200,
"Kepler-272 d",2.41000000,777.00,10.93725572000,
"Kepler-464 b",3.53000000,1163.00,7.25696244600,
"Kepler-1359 b",4.10000000,391.00,59.49786000000,
"Kepler-431 c",0.92000000,1231.00,8.70337044000,
"TOI-3523 A b",16.96610000,1970.00,2.30458300000,
"TOI-411 b",1.72000000,1378.00,4.04030100000,"F7/F8V"
"Kepler-953 c",1.16000000,846.00,9.10967112000,
"LTT 3780 b",1.32500000,903.00,0.76837931000,
"TOI-663 d",1.98952440,481.31,7.10247485855,
"TOI-3235 b",11.39953337,604.00,2.59261842000,"M V"
"TOI-2443 b",2.77310000,600.83,15.66949400000,
"TOI-2081 b",1.94792902,432.34,10.50543617136,
"TOI-1347 b",1.75365438,1678.55,0.84742180175,
"HAT-P-60 b",18.28184752,1772.00,4.79478130000,
"Kepler-63 b",6.31000000,843.00,9.43415770000,
"HATS-60 b",10.49720000,1390.00,3.56081120000,
"TOI-5542 b",13.80620000,462.00,75.12470370000,
"TOI-2641 b",18.10250383,1387.00,4.88097400000,"F9 V"
"L 98-59 b",0.85000000,627.00,2.25311360000,"M3 V"
"TOI-251 b",2.82698973,1041.19,4.93772273227,
"HATS-9 b",11.93758500,1823.00,1.91530730000,
"Gliese 12 b",0.90000000,315.00,12.76142000000,"M4 V"
"TOI-1680 b",1.46600000,404.00,4.80263450000,"M4.5+/-0.5"
"K2-353 b",5.55000000,735.00,15.46680500000,
"TOI-1203 d",2.96414610,662.89,25.51953069147,
"Kepler-1533 b",2.36000000,298.00,308.54710000000,
"Kepler-267 d",1.87000000,301.00,28.46464804000,
"Kepler-37 b",0.30980000,718.00,13.36702000000,
"Kepler-65 b",1.50000000,1726.00,2.15490903900,
"WASP-42 b",10.78010000,953.00,4.98167840000,
"HD 20329 b",1.67736000,1576.00,0.92606320000,
"Kepler-853 b",1.28000000,1077.00,7.16887900000,
"Kepler-210 b",2.23000000,736.00,2.45323589900,
"TOI-4504 c",11.47563310,182.80,82.92941142400,
"HAT-P-11 b",4.90100000,847.00,4.88780244300,
"Kepler-1424 b",0.90000000,542.00,29.60917440000,
"Kepler-57 c",1.58000000,652.00,11.60925700000,
"Kepler-1687 b",1.34000000,578.00,5.77955922000,
"Kepler-285 c",1.13000000,825.00,6.18677000000,
"Kepler-436 c",1.70000000,423.00,16.79713874000,
"Kepler-1794 b",1.94000000,703.00,9.76293284000,
"Kepler-43 b",12.08990794,1509.61,3.02411095069,
"TOI-4914 b",12.87000000,894.00,10.60057000000,
"TOI-1823 b",7.54062410,423.63,38.80000000000,
"NGTS-33 b",18.51530000,1611.00,2.82797160000,
"Kepler-18 d",5.96000000,720.00,14.85891268700,
"TOI-1346 c",2.23000000,928.00,5.50255800000,
"TOI-1634 b",1.79000000,924.00,0.98934300000,"M2"
"Kepler-1763 b",0.97000000,1822.00,1.48028346400,
"Kepler-291 b",2.17000000,1212.00,3.54653414000,
"HD 23472 c",1.87000000,467.00,29.79749000000,"K4 V"
"HD 73344 b",2.90333467,829.66,15.61136332661,
"HD 108236 e",3.00264281,620.36,19.59015780924,
"HD 108236 d",2.72000000,708.00,14.17555000000,"G3 V"
"HD 5278 b",2.45000000,943.00,14.33915600000,"F V"
"HD 63935 c",3.00104262,621.59,21.40031290000,
"HD 73583 b",2.62025000,671.00,6.39806420000,
"HD 28109 d",3.43591025,520.71,84.26076445013,
"HD 18599 b",2.67576585,918.68,4.13743791667,
"TOI-480 b",2.85372018,1198.94,6.86619600000,
"HD 25463 b",2.84649412,1199.74,7.04916084122,
"TOI-1135 b",9.34085000,1074.28,8.02772830000,
"TOI-1416 b",1.60037000,1590.00,1.06976210000,
"TOI-5076 b",3.20000000,615.00,23.44500000000,"K2 V"
"Kepler-347 b",1.99000000,811.00,12.79830440000,
"HATS-17 b",8.70939300,814.00,16.25461100000,"G V"
"Kepler-62 f",1.42000000,205.00,267.28330100000,
"K2-266 e",3.54834332,466.95,19.48348329613,
"TOI-2257 b",2.19400000,256.00,35.18934600000,"M3"
"K2-141 b",1.51000000,2103.00,0.28032440000,
"GJ 9827 c",1.24000000,771.00,3.64823000000,"K6 V"
"Kepler-1656 b",4.98000000,581.00,31.57868000000,
"KELT-17 b",17.06130004,1937.72,3.08017952767,
"Kepler-134 c",1.63000000,1054.00,10.10575303000,
"TOI-1696 b",3.24000000,533.00,2.50031000000,
"WD 1856+534 b",10.40000000,163.00,1.40794050000,
"TOI-5713 b",1.86054730,317.82,10.44198961033,
"GJ 9827 b",1.57700000,1175.00,1.20898190000,
"GJ 9827 d",1.98000000,675.00,6.20183000000,"K7 V"
"HATS-49 b",8.57488500,834.80,4.14804670000,
"TOI-3364 b",12.39250082,1212.81,5.87694378399,
"Kepler-1307 b",2.39000000,768.00,18.01612270000,
"Kepler-1564 b",1.51000000,635.00,18.05414690000,
"Kepler-366 b",1.48000000,1318.00,3.28192091000,
"Kepler-290 c",3.44000000,438.00,36.77047310000,
"Kepler-7 b",16.10000000,1413.00,4.88548917000,
"Kepler-37 d",2.03000000,499.00,39.79226220000,
"WASP-91 b",11.54527000,1160.00,2.79858100000,"K3"
"Kepler-18 d",5.96000000,720.00,14.85891268700,
"TOI-2136 b",2.19000000,395.00,7.85192800000,"M4.5 V"
"Kepler-685 b",9.74000000,1572.00,1.62552220000,
"TOI-532 b",5.82000000,867.00,2.32665080000,
"Kepler-20 e",0.86800000,1040.00,6.09849300000,
"HAT-P-14 b",13.66377100,1624.00,4.62766910000,
"HD 191939 c",3.08000000,605.00,28.58050000000,"G9 V"
"HD 191939 b",3.42000000,812.00,8.88040300000,"G8 V"
"HD 191939 c",3.23000000,552.00,28.58059000000,"G8 V"
"L 168-9 b",1.39000000,965.00,1.40150000000,"M1 V"
"WASP-117 b",11.76791831,972.96,10.02059977883,
"GJ 9827 d",1.95500000,612.00,6.20183000000,
"HD 2685 b",16.14096000,2061.00,4.12688000000,
"TOI-700 d",1.32965711,247.18,37.42368382742,
"K2-333 b",6.18000000,826.00,14.75928700000,
"TOI-1130 c",11.14240000,588.00,8.34998000000,
"TOI-5634 A b",10.42000000,837.00,2.20353730000,
"KOI-94 d",11.40000000,820.00,22.34300100000,
"TOI-904 c",2.16700000,217.26,83.99970000000,
"Kepler-485 b",13.63000000,1299.00,3.24325979600,
"TOI-1472 b",4.05800000,891.00,6.36338574000,
"Kepler-1086 c",2.88000000,211.00,161.51561700000,
"TOI-3912 b",14.28024141,1512.00,3.49362640000,
"TOI-5126 c",3.86000000,971.00,17.89990000000,"F V"
"TOI-1453 b",1.17405000,963.00,4.31352630000,
"TOI-4666 b",12.44196858,713.00,2.90891680000,"M2.5 V"
"HATS-46 b",10.55059224,970.63,4.74237090118,
"HD 6061 b",2.42763557,1075.31,5.25490000000,
"TOI-1180 b",3.00336000,707.00,9.68675160000,
"HATS-27 b",15.30454650,1543.85,4.63704787370,
"Kepler-548 b",12.21000000,1016.00,4.45419433800,
"TOI-4794 b",14.35870428,1673.00,3.56581160000,
"TOI-2570 b",13.64132951,1431.00,2.98876150000,
"K2-275 b",2.34000000,1166.00,3.28096260000,
"Kepler-1293 b",0.92000000,1183.00,5.57654782000,
"Kepler-1932 b",1.42000000,2045.00,0.52417609400,
"Kepler-139 d",1.95000000,992.00,7.30569992200,
"Kepler-1478 b",1.35000000,598.00,26.08412120000,
"Kepler-1756 b",1.34000000,1083.00,2.35574643400,
"TOI-4527.01",0.90866170,1362.93,0.39944450000,
"TOI-262 b",2.06714559,700.52,11.14527843821,
"HD 95338 b",3.89000000,385.00,55.08700000000,"K0.5 V"
"TOI-1470 c",2.47000000,373.00,18.08816000000,"M1.5 V"
"Kepler-76 b",15.24424000,2140.00,1.54492980000,
"TOI-4860 b",8.99483000,687.00,1.52299850000,
"K2-32 b",4.78034841,595.87,17.97586029496,
"TOI-1453 c",2.12746000,646.00,6.58868770000,
"TOI-558 b",13.53006831,1012.99,14.57289854281,
"HD 73583 c",2.39000000,498.00,18.87974000000,"K4 V"
"HD 152843 b",3.20755401,1003.11,11.62075439967,
"TOI-270 c",2.33000000,489.00,5.66051000000,
"Kepler-619 c",1.50000000,1768.00,1.20846502600,
"TOI-1194 b",8.76741000,1052.00,2.31064280000,
"TOI-1670 b",2.35616000,1043.00,10.98367240000,
"TOI-1347 c",1.61774045,938.91,4.84204381617,
"HAT-P-65 b",18.05766791,1818.00,2.60544751000,
"XO-5 b",11.76950648,1138.80,4.18783747823,
"TOI-4336 A b",2.04924027,290.94,16.33636652404,
"TOI-4507 b",15.82355748,562.01,104.61625569873,
"K2-18 b",2.37000000,284.00,32.93962300000,
"Kepler-143 b",1.82000000,767.00,16.00749754000,
"Kepler-1351 b",0.59000000,1174.00,0.91613900000,
"Kepler-58 c",2.94000000,799.00,15.57363700000,
"Kepler-119 b",3.60000000,1214.00,2.42208444800,
"HD 25463 c",1.33374248,1587.27,3.04404408205,
"TOI-561 d",2.87813921,331.79,25.71221573030,
"TOI-530 b",9.30345398,565.00,6.38759700000,"M0.5 V"
"WASP-108 b",16.33551942,1548.88,2.67555212374,
"TOI-1898 b",9.39553231,674.54,45.52234000000,
"TOI-4734 b",9.02698000,1397.00,6.23563560000,
"TOI-6109 b",3.92346000,700.00,5.69522230000,
"TOI-178 e",2.20700000,600.00,9.96188100000,"K"
"Kepler-24 e",43.17000000,792.00,18.99852790000,
"WASP-175 b",13.35240000,1406.00,3.06529260000,
"TOI-5678 b",4.91000000,513.00,47.73022000000,"G7 V"
"HD 23472 d",0.75758800,855.00,3.97668330000,
"Kepler-1651 b",1.76000000,353.00,9.88515530000,
"TOI-4201 b",13.33868703,728.00,3.58191980000,
"TOI-2977 b",13.15934334,1544.00,2.35056140000,
"HD 108236 c",2.06800000,932.00,6.20370000000,"G3 V"
"Kepler-14 b",12.62133400,1605.00,6.79012300000,
"Kepler-686 b",11.30000000,1539.00,1.59474537400,
"HIP 41378 b",2.44317000,912.00,15.57185520000,
"TOI-1438 b",3.04000000,971.00,5.13967000000,"K0 V"
"TOI-270 b",1.24700000,528.00,3.36008000000,"M3.0 V"
"HAT-P-25 b",12.66750036,1095.63,3.65281123783,
"TOI-3984 A b",7.17236000,548.00,4.35332110000,
"K2-19 d",1.11000000,1142.00,2.50810000000,
"L 98-59 d",1.62700000,416.00,7.45072900000,"M3 V"
"Kepler-19 b",2.13000000,764.00,9.28696882500,
"TOI-261.01",3.04498630,1722.49,3.36392540000,
"TOI-2796 b",15.08390000,797.00,4.80849800000,
"K2-114 b",10.55887800,719.00,11.39109000000,
"K2-19 c",4.31000000,797.00,11.90691000000,
"Kepler-1580 b",1.19000000,550.00,56.64492790000,
"Kepler-1246 b",1.51000000,554.00,11.32269749000,
"Kepler-358 b",2.80000000,539.00,34.06075000000,
"Kepler-1977 b",1.44000000,764.00,4.53699300000,
"K2-18 b",2.38000000,235.00,32.93963000000,
"HAT-P-31 b",13.63145276,1333.32,5.00526050340,
"K2-136 c",3.00000000,470.00,17.30713000000,
"Kepler-10 b",1.41600000,1833.00,0.83749500000,
"HD 191939 d",3.28435831,494.11,38.35112230000,
"Kepler-318 c",4.59000000,973.00,11.81500130000,
"WASP-183 b",15.41128052,1032.63,4.11177308956,
"K2-19 b",6.59307857,782.72,7.91778552860,
"K2-405 b",4.18368000,969.00,3.43551130000,
"TOI-1846 b",1.79200000,568.10,3.93067370000,
"TOI-2236 b",14.21160000,1349.00,3.53158970000,
"TOI-3884 b",6.00000000,463.00,4.54456970000,"M4"
"TOI-2427 b",1.80000000,1117.00,1.30600110000,
"HAT-P-66 b",15.64980000,1848.00,2.97207740000,
"TOI-4527.01",0.90866174,1247.03,0.39944449523,
"GJ 3473 b",1.26400000,773.00,1.19800350000,
"TOI-2818 b",15.27784069,1376.00,4.03970900000,
"TOI-1794 b",3.33026651,992.06,8.76554684874,
"TOI-1789 b",12.39210000,1287.00,3.20871490000,
"TOI-244 b",1.03000000,387.00,7.39726000000,"M2"
"Kepler-93 b",1.45952000,1190.00,4.72672570000,
"Kepler-74 b",8.60000000,922.00,7.34072390000,
"K2-182 b",2.70000000,982.00,4.73697290000,
"Kepler-318 b",5.89000000,1327.00,4.66271905800,
"NGTS-20 b",11.63480000,449.00,54.32124230000,
"TOI-4600 c",9.42000000,191.00,482.81910000000,"K V"
"TOI-1199 b",10.67800000,1182.00,3.67147170000,
"KELT-8 b",21.04984661,1428.21,3.24404536626,
"K2-141 c",7.00000000,695.00,7.74850000000,
"Kepler-18 c",4.75000000,858.00,7.64157060000,
"G 9-40 b",2.02500000,456.00,5.74600700000,"M2.5 V"
"TOI-2169 A b",10.43750000,1068.00,8.21485050000,
"HATS-38 b",6.46377652,1154.21,4.37446138037,
"WASP-114 b",14.50617801,1884.12,1.54872452039,
"Kepler-19 b",2.53000000,781.00,9.28700900000,
"Kepler-210 c",3.23000000,497.00,7.97251346900,
"K2-105 b",3.59000000,928.00,8.26699280000,
"Kepler-44 b",12.71000000,1460.00,3.24673265100,
"TOI-1266 c",1.98000000,346.00,18.80270000000,"M2"
"K2-265 b",1.67600000,1257.00,2.36906000000,
"HIP 65 A b",5.91629233,1320.95,0.98097200000,
"Kepler-1497 b",1.69000000,898.00,8.74199772000,
"Kepler-1465 b",1.74000000,414.00,31.82771110000,
"Kepler-528 b",2.10000000,708.00,19.78302590000,
"Kepler-849 b",8.26000000,337.00,394.62449040000,
"Kepler-700 b",5.40000000,391.00,80.87159000000,
"Kepler-341 d",1.96000000,627.00,27.66659710000,
"Kepler-1745 b",1.67000000,1305.00,3.01618319000,
"Kepler-1302 b",1.48000000,778.00,8.83922659000,
"Kepler-1564 b",1.39000000,623.00,18.05403810000,
"Kepler-659 b",2.33000000,516.00,17.67179600000,
"HATS-56 b",17.02570000,1597.00,4.32477080000,
"TOI-1295 b",14.96857787,1671.12,3.19688379721,
"TOI-6034 b",12.14508691,661.87,2.57617955980,
"TOI-2497 b",11.14172682,1595.00,10.65566900000,
"TOI-2570 b",14.06998283,1307.24,2.98876544176,
"TOI-3682 b",12.17270000,1438.00,3.34626710000,
"WASP-91 b",11.95149929,1089.15,2.79858018417,
"HD 183579 b",3.57668278,689.36,17.47130782378,
"KOI-94 b",1.71000000,1486.00,3.74320800000,
"HATS-33 b",13.78707000,1429.00,2.54955510000,
"K2-131 b",2.13418186,2008.02,0.36930571984,
"TOI-1249 b",3.25485000,735.00,13.07915810000,
"Kepler-686 b",11.77000000,1540.00,1.59474546300,
"Kepler-91 b",15.39000000,1917.00,6.24668005000,
"Kepler-84 f",2.29000000,572.00,44.55202660000,
"K2-27 b",5.77000000,991.00,6.77131000000,
"HAT-P-70 b",20.96083000,2562.00,2.74432452000,
"WASP-145 A b",10.50455992,1073.11,1.76901210453,
"Kepler-396 b",3.49000000,531.00,42.99255302000,
"TOI-6628 b",10.98480109,833.00,18.18424000000,
"HIP 29442 c",1.55100000,1123.00,3.53795590000,
"Kepler-450 c",2.59000000,944.00,15.41308120000,
"Kepler-120 b",2.00000000,575.00,6.31250852500,
"Kepler-545 b",2.47000000,767.00,13.24934059000,
"Kepler-1383 b",1.16000000,910.00,13.90935830000,
"Kepler-430 b",2.95000000,674.00,35.96826920000,
"Kepler-536 b",6.18000000,1876.00,1.82708229900,
"Kepler-1120 b",1.51000000,1028.00,2.94902905200,
"Kepler-529 b",2.10000000,1662.00,1.98035667400,
"Kepler-254 b",3.68000000,983.00,5.82665919400,
"Kepler-63 b",5.57000000,789.00,9.43415108900,
"K2-167 b",2.30000000,1174.00,9.97748000000,
"Kepler-367 c",1.36000000,350.00,53.57783760000,
"Kepler-506 b",2.67000000,1086.00,6.88340550000,
"TOI-1824 b",2.74382690,528.67,22.80853300000,
"L 168-9 b",1.46168531,891.64,1.40151826017,
"TOI-1452 b",1.67200000,326.00,11.06201000000,"M4 +/- 0.5 V"
"K2-334 b",5.67086336,1369.87,5.11383503556,
"Kepler-490 b",12.13000000,1422.00,3.26869515400,
"WASP-83 b",12.19560000,1095.00,4.97129800000,
"TOI-2136 b",2.20000000,378.00,7.85192500000,
"K2-216 b",1.63000000,992.00,2.17478200000,
"TOI-1836 b",8.00321222,966.00,20.38079900000,
"Kepler-74 b",14.41000000,1155.00,7.34071474600,
"TOI-5027 b",10.76062147,1056.00,10.24368000000,
"K2-141 b",1.54000000,2039.00,0.28032260000,"K7 V"
"Kepler-685 b",11.29718035,1513.13,1.62551235522,
"HAT-P-68 b",12.01604800,1027.80,2.29840551000,"K"
